time_sec,n1,n2,n3
43115.625,-0.900,0.690,0.600
43116.406,-0.140,0.750,-0.030
43117.188,0.730,0.170,-0.820
43117.969,0.590,-0.350,-1.400
43118.750,0.730,-0.570,-1.140
43119.531,0.790,-1.080,-0.420
43120.312,0.330,-1.170,0.490
43121.094,-0.510,-0.780,1.080
43121.875,-1.000,0.250,0.940
43122.656,-0.720,0.970,0.880
43123.438,-0.210,1.110,0.840
43124.219,0.570,0.710,0.410
43125.000,0.550,0.320,0.090
43125.781,0.320,0.010,-0.170
43126.562,0.040,-0.020,-0.520
43127.344,0.100,-0.060,-0.710
43128.125,-0.340,-0.260,0.060
43128.906,0.000,-0.370,0.890
43129.688,0.430,-0.840,0.960
43130.469,-0.130,-0.900,0.500
43131.250,-0.710,-0.330,-0.030
43132.031,-0.430,0.280,-0.590
43132.812,-0.070,0.310,-1.080
43133.594,-0.400,0.280,-0.780
43134.375,-0.080,0.200,-0.250
43135.156,-0.040,0.120,-0.250
43135.938,0.360,0.170,-0.300
43136.719,0.520,0.280,-0.280
43137.500,0.540,0.470,0.010
43138.281,0.690,0.460,0.220
43139.062,1.250,-0.320,0.160
43139.844,0.490,-1.080,0.020
43140.625,-0.920,-0.890,0.020
43141.406,-1.230,-0.330,0.230
43142.188,-1.190,-0.010,-0.100
43142.969,-1.690,0.420,0.080
43143.750,-1.740,1.390,0.190
43144.531,-0.180,1.840,-0.100
43145.312,1.290,1.230,-0.310
43146.094,1.990,0.170,-0.520
43146.875,2.270,-0.610,-0.130
43147.656,2.140,-1.470,0.200
43148.438,0.730,-1.900,0.580
43149.219,-0.750,-1.510,1.020
43150.000,-1.750,-0.390,1.230
43150.781,-1.040,0.340,0.840
43151.562,-1.250,0.550,-0.210
43152.344,-1.290,1.160,-0.620
43153.125,-0.230,1.200,-0.470
43153.906,0.420,0.870,-0.480
43154.688,1.050,0.270,-0.550
43155.469,0.640,-0.420,-0.930
43156.250,0.040,-0.590,-0.990
43157.031,-0.450,-0.450,-0.520
43157.812,-0.180,-0.070,-0.220
43158.594,0.700,-0.240,-0.060
43159.375,0.850,-1.030,0.170
43160.156,0.170,-0.960,0.570
43160.938,0.220,-0.460,1.090
43161.719,0.180,-0.190,1.340
43162.500,0.000,-0.100,1.000
43163.281,-0.390,0.030,0.640
43164.062,-0.490,0.200,0.460
43164.844,-0.610,0.510,0.080
43165.625,-0.640,0.800,-0.670
43166.406,-0.680,0.910,-0.860
43167.188,-0.940,0.830,-0.930
43167.969,-1.310,1.180,-1.030
43168.750,-0.370,1.770,-0.560
43169.531,1.170,1.220,-0.230
43170.312,2.150,-0.140,0.290
43171.094,2.360,-1.540,0.690
43171.875,1.050,-1.900,0.860
43172.656,0.030,-1.540,0.540
43173.438,-0.790,-0.740,0.030
43174.219,-0.600,-0.040,0.030
43175.000,-0.120,0.080,0.010
43175.781,0.150,-0.300,-0.550
43176.562,-0.500,-0.570,-0.950
43177.344,-1.160,-0.140,-1.050
43178.125,-1.500,0.620,-0.660
43178.906,-0.990,1.310,-0.010
43179.688,-0.320,1.430,0.120
43180.469,0.460,1.310,0.230
43181.250,1.540,0.360,0.350
43182.031,1.260,-0.880,0.930
43182.812,0.840,-1.650,0.860
43183.594,0.320,-1.840,0.640
43184.375,0.070,-1.220,0.530
43185.156,0.310,-0.740,-0.170
43185.938,0.020,-0.420,-0.500
43186.719,-0.370,0.200,-0.400
43187.500,-0.430,0.460,-0.270
43188.281,-0.840,0.800,-0.280
43189.062,-0.880,1.200,-0.170
43189.844,-0.890,1.410,0.040
43190.625,-0.130,1.320,0.210
43191.406,0.510,0.370,0.390
43192.188,-0.110,-0.160,0.310
43192.969,-0.490,0.180,0.060
43193.750,0.010,0.630,-0.100
43194.531,0.890,0.330,-0.300
43195.312,1.390,-0.770,0.150
43196.094,1.180,-1.530,0.280
43196.875,0.400,-1.580,0.370
43197.656,-0.170,-1.100,0.390
43198.438,-0.280,-0.570,-0.200
43199.219,-0.620,-0.100,-0.650
43200.000,-1.500,0.690,-0.970
43200.781,-1.810,1.870,-0.590
43201.562,-0.530,2.320,-0.110
43202.344,0.500,1.800,0.070
43203.125,1.410,0.730,0.330
43203.906,2.130,-1.080,0.500
43204.688,1.140,-2.090,0.140
43205.469,0.290,-2.100,-0.270
43206.250,-0.540,-1.660,-0.550
43207.031,-0.830,-1.070,-0.590
43207.812,-0.940,-0.660,-0.330
43208.594,-1.040,-0.090,0.010
43209.375,-0.780,0.730,0.410
43210.156,-0.010,1.260,0.660
43210.938,0.360,1.120,0.530
43211.719,0.320,0.920,0.100
43212.500,0.600,0.570,-0.210
43213.281,0.520,0.150,-0.270
43214.062,0.400,-0.350,0.040
43214.844,-0.240,-0.610,0.090
43215.625,-1.100,-0.080,0.720
43216.406,-0.740,0.740,1.370
43217.188,0.540,0.760,0.830
43217.969,0.910,0.330,0.300
43218.750,1.090,-0.220,0.140
43219.531,0.620,-0.700,-0.350
43220.312,0.300,-0.860,-0.720
43221.094,-0.370,-1.040,-1.030
43221.875,-1.550,-0.430,-1.080
43222.656,-1.470,0.530,-0.580
43223.438,-1.460,1.390,-0.110
43224.219,-0.150,1.810,0.330
43225.000,1.160,0.940,0.370
43225.781,1.220,-0.120,0.130
43226.562,1.020,-0.720,-0.070
43227.344,0.790,-1.000,-0.310
43228.125,0.140,-1.020,-0.600
43228.906,-0.640,-0.630,-0.450
43229.688,0.100,-0.350,-0.400
43230.469,0.220,-0.460,-0.220
43231.250,0.270,-0.470,0.420
43232.031,0.150,-0.730,0.440
43232.812,-0.940,-0.450,0.090
43233.594,-1.180,0.310,-0.030
43234.375,-1.020,0.790,0.190
43235.156,-0.720,1.210,0.370
43235.938,-0.180,1.260,0.360
43236.719,0.410,1.170,0.440
43237.500,1.550,0.550,0.620
43238.281,1.740,-0.800,0.610
43239.062,1.110,-1.510,0.540
43239.844,0.490,-1.670,0.160
43240.625,-0.740,-1.000,-0.180
43241.406,-0.680,-0.190,-0.400
43242.188,-0.660,0.090,-0.720
43242.969,-1.110,0.690,-0.540
43243.750,-1.380,1.480,-0.080
43244.531,-0.860,2.080,0.060
43245.312,-0.090,1.990,-0.060
43246.094,1.060,1.170,0.240
43246.875,1.580,-0.430,0.560
43247.656,0.930,-1.290,0.610
43248.438,0.740,-1.440,-0.100
43249.219,-0.080,-1.560,-1.000
43250.000,-0.710,-1.080,-1.020
43250.781,-1.020,-0.330,-0.790
43251.562,-0.820,0.390,-0.580
43252.344,-0.040,0.580,-0.260
43253.125,0.740,0.350,0.400
43253.906,0.970,0.090,0.780
43254.688,0.880,-0.310,0.500
43255.469,0.030,-0.580,0.120
43256.250,-1.120,-0.180,-0.090
43257.031,-1.230,0.510,0.160
43257.812,-0.150,0.830,0.640
43258.594,0.620,0.120,0.310
43259.375,0.100,-0.410,0.050
43260.156,-0.170,-0.320,-0.300
43260.938,-0.150,-0.290,-0.890
43261.719,0.410,-0.180,-0.810
43262.500,0.270,-0.290,-0.300
43263.281,0.060,-0.260,0.140
43264.062,0.440,-0.400,0.380
43264.844,-0.130,-0.350,0.730
43265.625,-0.420,0.450,0.690
43266.406,0.190,0.920,0.580
43267.188,0.530,0.700,0.190
43267.969,0.030,0.480,0.100
43268.750,-0.180,0.180,-0.010
43269.531,-0.330,-0.050,-0.260
43270.312,-0.590,0.050,-0.310
43271.094,-0.650,0.360,-0.410
43271.875,-0.550,0.850,-0.270
43272.656,0.400,0.820,-0.100
43273.438,0.650,-0.070,0.180
43274.219,-0.070,-0.660,0.310
43275.000,-0.050,-0.450,0.600
43275.781,0.530,-0.370,0.750
43276.562,0.620,-0.600,0.220
43277.344,0.190,-0.780,-0.580
43278.125,-0.830,-0.320,-0.910
43278.906,-0.740,0.410,-0.540
43279.688,0.240,0.210,-0.350
43280.469,0.360,-0.320,-0.270
43281.250,0.490,-0.510,0.010
43282.031,0.180,-0.380,0.080
43282.812,0.250,-0.090,0.100
43283.594,0.490,-0.260,0.030
43284.375,-0.210,-0.350,-0.050
43285.156,-0.410,-0.110,-0.070
43285.938,-0.280,0.070,-0.250
43286.719,-0.320,0.210,-0.430
43287.500,-0.450,0.240,-0.210
43288.281,-0.380,0.380,-0.240
43289.062,-0.090,0.690,-0.160
43289.844,0.320,0.810,0.290
43290.625,0.300,0.610,0.590
43291.406,0.240,0.380,0.610
43292.188,0.280,0.100,0.480
43292.969,0.120,0.050,0.540
43293.750,0.110,-0.090,0.200
43294.531,0.010,-0.260,0.370
43295.312,0.130,-0.460,0.680
43296.094,-0.460,-0.390,-0.090
43296.875,-0.260,-0.010,-0.830
43297.656,-0.170,-0.150,-0.450
43298.438,-0.690,0.020,0.030
43299.219,-0.080,0.320,0.290
43300.000,0.590,0.000,0.370
43300.781,0.900,-0.600,0.350
43301.562,0.680,-0.850,0.150
43302.344,-0.150,-0.780,-0.370
43303.125,-0.910,-0.110,-0.710
43303.906,-0.980,0.630,-0.590
43304.688,-0.660,1.010,-0.260
43305.469,0.120,1.110,-0.200
43306.250,0.670,0.610,-0.030
43307.031,1.540,-0.140,0.160
43307.812,1.420,-0.740,-0.010
43308.594,0.340,-0.910,-0.250
43309.375,-0.470,-1.010,-0.100
43310.156,-0.960,-0.650,-0.130
43310.938,-0.730,-0.140,-0.030
43311.719,-0.760,0.100,0.050
43312.500,-0.920,0.520,-0.520
43313.281,-0.990,0.820,-0.430
43314.062,-0.600,1.290,0.330
43314.844,0.300,1.530,0.380
43315.625,1.340,0.970,0.450
43316.406,1.960,-0.120,0.740
43317.188,1.730,-1.390,0.600
43317.969,0.900,-1.930,0.330
43318.750,0.030,-1.510,0.180
43319.531,-0.700,-0.900,-0.070
43320.312,-1.190,-0.370,-0.280
43321.094,-1.490,0.100,-0.160
43321.875,-1.820,0.840,-0.210
43322.656,-1.070,1.610,-0.310
43323.438,-0.240,1.660,-0.510
43324.219,0.100,1.570,-0.640
43325.000,1.060,1.320,-0.280
43325.781,1.980,0.140,0.410
43326.562,1.940,-1.320,0.480
43327.344,0.820,-2.020,0.460
43328.125,0.020,-1.760,0.610
43328.906,-0.530,-1.140,0.390
43329.688,-1.000,-0.450,0.350
43330.469,-0.880,-0.060,0.150
43331.250,-0.600,0.090,-0.360
43332.031,-0.750,0.530,-0.930
43332.812,-1.030,1.110,-1.160
43333.594,-0.660,1.440,-0.710
43334.375,0.310,1.190,-0.150
43335.156,1.190,0.400,0.110
43335.938,0.870,-0.340,0.200
43336.719,0.330,-0.470,0.360
43337.500,0.950,-0.470,0.920
43338.281,1.290,-0.980,1.150
43339.062,0.640,-1.230,0.810
43339.844,0.260,-1.060,0.260
43340.625,-0.720,-0.900,-0.260
43341.406,-1.630,-0.200,-0.530
43342.188,-1.690,0.910,-0.560
43342.969,-1.170,1.640,-0.390
43343.750,-0.040,1.630,-0.450
43344.531,0.840,1.000,-0.340
43345.312,0.810,0.060,-0.510
43346.094,0.020,-0.330,-0.920
43346.875,-0.140,-0.120,-0.730
43347.656,-0.210,-0.060,-0.050
43348.438,-0.130,0.160,0.680
43349.219,0.210,0.270,0.940
43350.000,0.450,0.060,0.690
43350.781,0.700,-0.160,0.260
43351.562,0.550,-0.160,0.230
43352.344,0.980,-0.560,0.350
43353.125,0.430,-1.260,0.430
43353.906,-0.290,-0.940,0.080
43354.688,0.010,-0.750,-0.100
43355.469,-0.540,-0.840,-0.100
43356.250,-1.770,-0.240,-0.120
43357.031,-1.920,0.880,0.260
43357.812,-0.870,1.520,0.190
43358.594,0.070,1.210,-0.150
43359.375,0.640,0.610,-0.320
43360.156,0.340,0.440,-0.590
43360.938,0.970,0.390,-0.740
43361.719,1.480,-0.370,-0.370
43362.500,1.350,-1.160,0.090
43363.281,0.890,-1.500,0.070
43364.062,-0.230,-1.100,-0.100
43364.844,-0.510,-0.430,0.280
43365.625,-0.920,0.050,0.690
43366.406,-1.210,0.580,0.420
43367.188,-0.840,0.890,0.270
43367.969,-0.300,1.020,0.190
43368.750,0.350,0.870,-0.290
43369.531,0.660,0.460,-0.250
43370.312,-0.020,0.150,-0.390
43371.094,-0.630,0.210,-0.630
43371.875,-0.530,0.410,-0.520
43372.656,0.050,0.510,-0.130
43373.438,0.700,0.390,0.250
43374.219,1.420,-0.500,0.280
43375.000,1.170,-1.410,0.500
43375.781,0.090,-1.360,0.160
43376.562,-0.300,-0.810,0.250
43377.344,-0.360,-0.490,0.380
43378.125,-0.270,-0.300,0.330
43378.906,-0.390,-0.070,0.240
43379.688,-0.770,0.370,-0.310
43380.469,-0.880,0.820,-0.280
43381.250,-0.620,0.910,-0.420
43382.031,-0.470,0.860,-0.140
43382.812,-0.240,0.800,0.430
43383.594,0.460,0.460,0.300
43384.375,0.380,-0.250,-0.360
43385.156,0.480,-0.310,-0.790
43385.938,1.740,-0.740,-0.260
43386.719,1.700,-1.590,-0.120
43387.500,1.090,-1.730,-0.290
43388.281,-0.180,-1.450,0.140
43389.062,-1.480,-0.470,0.480
43389.844,-1.590,0.500,0.650
43390.625,-1.150,1.030,0.740
43391.406,-0.280,1.180,0.540
43392.188,-0.320,1.220,-0.020
43392.969,-0.250,1.260,-0.300
43393.750,0.050,0.970,-0.560
43394.531,0.310,0.700,-0.840
43395.312,0.720,0.210,-0.590
43396.094,1.010,-0.390,-0.570
43396.875,0.770,-0.770,-0.380
43397.656,-0.150,-0.650,0.090
43398.438,-0.350,-0.180,0.400
43399.219,-0.260,0.020,0.450
43400.000,0.100,-0.020,0.470
43400.781,0.150,-0.510,0.770
43401.562,-0.480,-0.490,0.630
43402.344,-0.490,0.060,0.160
43403.125,0.010,0.480,0.110
43403.906,0.280,0.180,0.040
43404.688,0.100,-0.220,-0.370
43405.469,-0.100,-0.310,-0.500
43406.250,-0.520,-0.180,-0.080
43407.031,-0.090,0.150,0.540
43407.812,0.490,0.040,0.330
43408.594,0.520,-0.030,-0.140
43409.375,0.640,-0.440,-0.510
43410.156,0.180,-0.730,-0.620
43410.938,-0.600,-0.680,-0.300
43411.719,-1.320,-0.150,-0.150
43412.500,-0.850,0.550,0.280
43413.281,0.200,0.680,0.350
43414.062,0.390,0.560,-0.010
43414.844,0.450,0.660,-0.110
43415.625,0.630,0.690,-0.180
43416.406,0.670,0.110,-0.260
43417.188,0.150,-0.410,-0.360
43417.969,-0.290,-0.380,-0.310
43418.750,0.040,-0.410,-0.090
43419.531,0.260,-0.700,-0.050
43420.312,0.260,-0.730,0.150
43421.094,0.120,-0.670,0.250
43421.875,-0.350,-0.330,0.250
43422.656,-0.910,0.240,0.510
43423.438,-1.200,0.930,0.160
43424.219,-0.830,1.560,0.050
43425.000,-0.060,1.400,0.100
43425.781,0.380,0.860,-0.330
43426.562,0.570,0.470,-0.220
43427.344,0.460,0.110,0.140
43428.125,0.690,-0.020,0.630
43428.906,0.920,-0.300,0.680
43429.688,0.650,-0.850,-0.090
43430.469,-0.040,-0.980,-0.550
43431.250,-0.280,-0.750,-0.420
43432.031,0.140,-0.830,-0.010
43432.812,-0.390,-0.830,0.500
43433.594,-0.900,-0.470,0.610
43434.375,-0.920,0.080,0.260
43435.156,-0.750,0.550,-0.100
43435.938,-0.190,0.690,-0.200
43436.719,0.240,0.410,-0.100
43437.500,0.220,0.100,-0.160
43438.281,0.640,0.120,-0.620
43439.062,0.630,0.050,-1.130
43439.844,0.410,-0.020,-0.620
43440.625,0.560,-0.170,-0.030
43441.406,0.660,-0.540,0.340
43442.188,0.300,-0.870,0.630
43442.969,-0.310,-0.790,0.470
43443.750,-0.590,-0.440,0.430
43444.531,-0.940,0.060,0.190
43445.312,-0.810,0.710,-0.170
43446.094,-0.260,0.830,-0.520
43446.875,-0.120,0.500,-0.030
43447.656,-0.260,0.660,-0.110
43448.438,0.060,0.570,-0.500
43449.219,-0.150,0.650,-0.600
43450.000,0.140,0.680,-0.500
43450.781,0.670,0.170,0.310
43451.562,1.070,-0.180,0.720
43452.344,0.930,-0.530,0.840
43453.125,0.460,-0.670,0.360
43453.906,-0.460,-0.520,0.150
43454.688,-1.210,0.440,0.080
43455.469,-0.470,0.990,-0.010
43456.250,0.080,0.790,-0.010
43457.031,0.550,0.440,-0.030
43457.812,1.100,-0.300,0.250
43458.594,0.480,-1.250,0.250
43459.375,-1.090,-1.360,0.090
43460.156,-1.050,-0.760,0.050
43460.938,-1.020,-0.370,-0.300
43461.719,-1.070,0.170,-0.670
43462.500,-0.320,0.380,-0.510
43463.281,0.220,0.370,-0.360
43464.062,0.700,0.460,-0.200
43464.844,1.440,-0.040,0.050
43465.625,1.240,-0.840,0.470
43466.406,1.170,-1.060,0.920
43467.188,1.120,-1.260,0.860
43467.969,0.080,-1.180,0.410
43468.750,-1.080,-0.540,0.020
43469.531,-1.810,0.500,-0.030
43470.312,-1.160,1.180,-0.180
43471.094,-0.870,1.430,-0.690
43471.875,-0.270,1.650,-1.060
43472.656,0.180,1.370,-1.180
43473.438,0.350,0.880,-0.790
43474.219,0.490,0.120,-0.350
43475.000,0.340,-0.320,-0.010
43475.781,0.200,-0.290,0.370
43476.562,0.410,-0.200,0.530
43477.344,0.300,-0.010,0.530
43478.125,0.280,0.070,0.240
43478.906,0.650,-0.400,0.260
43479.688,0.100,-0.670,0.250
43480.469,0.090,-0.550,0.060
43481.250,-0.600,-0.470,0.380
43482.031,-1.330,0.380,0.500
43482.812,-0.800,0.980,0.140
43483.594,-0.350,0.800,-0.430
43484.375,0.470,0.300,-0.530
43485.156,1.210,-0.730,-0.280
43485.938,0.660,-1.260,0.210
43486.719,0.010,-0.780,0.910
43487.500,0.010,-0.360,0.970
43488.281,-0.290,0.120,0.750
43489.062,-0.020,0.510,0.030
43489.844,0.050,0.030,-0.560
43490.625,-0.820,-0.290,-0.650
43491.406,-0.970,-0.080,-0.590
43492.188,-0.420,0.390,-0.410
43492.969,0.880,0.320,-0.230
43493.750,1.400,-0.490,-0.110
43494.531,0.930,-0.930,-0.070
43495.312,-0.060,-0.790,-0.130
43496.094,-0.750,-0.340,-0.180
43496.875,-0.800,0.020,-0.220
43497.656,-1.200,0.410,-0.250
43498.438,-1.080,1.030,0.030
43499.219,-0.390,1.560,0.020
43500.000,0.660,1.720,0.070
43500.781,1.940,0.860,0.240
43501.562,2.520,-0.740,0.090
43502.344,1.110,-1.730,-0.180
43503.125,-0.470,-1.430,0.100
43503.906,-1.310,-0.440,0.520
43504.688,-0.880,0.090,0.440
43505.469,-0.550,0.430,0.020
43506.250,-0.630,0.670,-0.450
43507.031,-0.680,0.650,-0.620
43507.812,-0.900,0.980,-0.480
43508.594,-0.080,0.970,0.160
43509.375,0.290,0.550,0.770
43510.156,1.150,0.190,0.500
43510.938,1.240,-0.730,-0.210
43511.719,0.340,-1.240,-0.820
43512.500,-0.360,-1.090,-0.610
43513.281,-1.090,-0.250,0.360
43514.062,-0.130,0.430,1.210
43514.844,0.990,-0.370,1.520
43515.625,1.070,-1.030,1.300
43516.406,0.600,-1.040,0.680
43517.188,-0.260,-0.730,-0.100
43517.969,-0.130,-0.320,-0.680
43518.750,-0.250,-0.330,-0.990
43519.531,-1.230,-0.160,-0.910
43520.312,-1.440,0.300,-0.810
43521.094,-1.350,0.950,-0.630
43521.875,-1.080,1.790,-0.620
43522.656,-0.470,2.510,-0.560
43523.438,1.100,2.270,-0.370
43524.219,2.270,0.350,-0.210
43525.000,1.730,-1.210,-0.130
43525.781,1.020,-1.420,0.200
43526.562,0.420,-1.020,0.490
43527.344,0.090,-0.610,0.780
43528.125,-0.400,-0.360,1.010
43528.906,-0.210,0.080,0.660
43529.688,0.090,-0.310,0.130
43530.469,-1.140,-0.560,-0.240
43531.250,-1.430,0.030,-0.230
43532.031,-1.060,0.610,-0.420
43532.812,-0.300,0.950,-0.590
43533.594,0.560,0.400,-0.610
43534.375,0.270,-0.140,-0.400
43535.156,0.430,-0.250,-0.010
43535.938,0.660,-0.680,0.480
43536.719,0.480,-0.970,0.640
43537.500,0.420,-0.650,0.410
43538.281,0.380,-0.290,0.430
43539.062,0.130,-0.340,0.460
43539.844,-0.470,-0.270,0.530
43540.625,-0.900,0.370,0.440
43541.406,-0.430,1.100,0.060
43542.188,0.270,0.980,-0.150
43542.969,0.400,0.390,-0.370
43543.750,-0.120,0.090,-0.590
43544.531,-0.310,-0.070,-0.480
43545.312,-0.760,-0.050,-0.050
43546.094,-1.070,0.580,0.000
43546.875,-0.230,1.180,0.070
43547.656,0.860,0.930,0.410
43548.438,1.470,-0.050,0.060
43549.219,0.830,-0.780,-0.100
43550.000,0.290,-0.710,-0.480
43550.781,0.400,-0.560,-0.970
43551.562,0.650,-0.920,-0.550
43552.344,-0.110,-1.020,-0.050
43553.125,-0.670,-0.530,0.140
43553.906,-0.920,-0.460,0.300
43554.688,-1.820,0.030,0.410
43555.469,-1.560,1.030,0.440
43556.250,-0.420,1.310,-0.030
43557.031,0.720,1.330,-0.300
43557.812,1.920,0.650,-0.390
43558.594,1.730,-0.420,-0.800
43559.375,1.090,-0.930,-0.450
43560.156,0.500,-1.320,0.180
43560.938,-0.350,-1.240,0.320
43561.719,-0.660,-0.910,0.550
43562.500,-1.270,-0.300,0.420
43563.281,-0.910,0.450,0.360
43564.062,-0.270,0.620,0.780
43564.844,0.080,0.720,0.740
43565.625,0.390,0.830,0.350
43566.406,0.400,0.580,0.080
43567.188,0.120,-0.130,0.000
43567.969,-0.870,-0.520,-0.410
43568.750,-1.130,0.040,-0.360
43569.531,-0.490,0.320,0.120
43570.312,-0.230,0.560,0.320
43571.094,0.890,0.770,0.210
43571.875,1.940,0.030,-0.340
43572.656,1.950,-0.660,-0.630
43573.438,0.930,-1.040,-0.230
43574.219,-0.490,-0.780,0.300
43575.000,-0.820,-0.260,0.170
43575.781,-1.610,0.280,-0.530
43576.562,-1.740,1.150,-0.550
43577.344,-0.660,1.430,-0.520
43578.125,0.130,1.170,-0.600
43578.906,1.010,0.690,-0.270
43579.688,1.050,-0.240,-0.210
43580.469,0.330,-0.800,-0.460
43581.250,0.310,-1.130,-0.270
43582.031,-0.140,-1.020,0.210
43582.812,-0.380,-0.370,0.280
43583.594,-0.040,-0.170,0.900
43584.375,0.360,-0.500,1.190
43585.156,0.700,-0.900,0.760
43585.938,0.190,-0.780,0.300
43586.719,-0.490,-0.280,-0.160
43587.500,-0.300,0.110,-0.270
43588.281,-0.820,0.180,-0.530
43589.062,-1.290,0.580,-0.440
43589.844,-0.550,0.670,-0.100
43590.625,-0.080,0.590,0.030
43591.406,0.520,0.820,0.150
43592.188,0.880,0.770,0.170
43592.969,1.320,0.260,0.610
43593.750,1.350,-0.510,0.650
43594.531,0.560,-0.980,0.360
43595.312,-0.130,-1.000,0.270
43596.094,-0.770,-0.890,0.090
43596.875,-1.820,-0.260,-0.220
43597.656,-1.690,0.830,-0.640
43598.438,-0.920,1.680,-0.590
43599.219,0.210,2.180,-0.230
43600.000,1.400,1.250,-0.330
43600.781,1.080,0.000,-0.470
43601.562,0.470,-0.510,-0.280
43602.344,0.210,-0.580,-0.510
43603.125,0.650,-0.740,-0.200
43603.906,0.530,-1.100,0.300
43604.688,0.030,-1.090,0.370
43605.469,-0.240,-0.860,0.270
43606.250,-0.620,-0.590,0.340
43607.031,-1.090,0.050,0.280
43607.812,-0.890,0.770,-0.110
43608.594,-0.080,1.100,-0.350
43609.375,0.340,0.760,-0.590
43610.156,-0.030,0.320,-0.610
43610.938,-0.010,0.340,0.040
43611.719,0.610,-0.200,1.020
43612.500,0.450,-0.580,1.090
43613.281,0.460,-0.540,0.730
43614.062,0.480,-0.630,0.400
43614.844,0.050,-0.660,0.030
43615.625,-0.420,-0.420,-0.110
43616.406,-0.300,-0.130,-0.210
43617.188,-0.420,0.220,-0.610
43617.969,-0.620,0.610,-0.620
43618.750,-0.370,0.350,-0.250
43619.531,-0.310,0.300,-0.200
43620.312,0.330,0.460,0.080
43621.094,0.960,-0.020,0.160
43621.875,0.700,-0.310,-0.270
43622.656,0.440,-0.280,-0.520
43623.438,0.340,-0.390,-0.440
43624.219,0.170,-0.520,-0.020
43625.000,-0.410,-0.350,0.470
43625.781,-0.780,-0.060,0.700
43626.562,-1.190,0.140,0.760
43627.344,-1.700,1.070,0.560
43628.125,-0.910,2.000,0.170
43628.906,0.710,1.920,0.000
43629.688,2.010,0.510,-0.100
43630.469,1.430,-0.860,-0.540
43631.250,0.390,-1.110,-0.750
43632.031,0.220,-0.890,-0.660
43632.812,0.550,-1.000,-0.650
43633.594,-0.360,-1.040,-0.460
43634.375,-0.980,-0.330,0.080
43635.156,-0.870,0.310,0.380
43635.938,-0.900,1.000,0.600
43636.719,-0.190,1.150,1.150
43637.500,0.480,1.040,1.190
43638.281,1.400,0.390,0.850
43639.062,1.120,-0.810,-0.070
43639.844,0.330,-1.370,-0.840
43640.625,-0.590,-1.290,-1.070
43641.406,-1.280,-0.830,-1.030
43642.188,-1.570,-0.080,-0.640
43642.969,-0.640,0.450,-0.690
43643.750,0.420,0.470,-0.460
43644.531,0.980,0.160,0.060
43645.312,0.940,-0.270,0.620
43646.094,0.190,-0.120,0.880
43646.875,0.180,0.080,1.120
43647.656,0.050,0.030,1.240
43648.438,-0.300,0.110,0.950
43649.219,-0.200,0.520,0.610
43650.000,0.520,0.320,-0.230
43650.781,0.440,-0.150,-1.070
43651.562,-0.100,-0.490,-1.000
43652.344,-0.960,-0.420,-0.290
43653.125,-0.580,0.030,-0.080
43653.906,-0.420,0.250,-0.540
43654.688,-0.680,0.970,-0.890
43655.469,0.190,1.160,-0.760
43656.250,0.540,0.610,-0.410
43657.031,0.670,0.130,0.060
43657.812,0.470,-0.180,0.230
43658.594,0.470,-0.420,0.360
43659.375,0.090,-0.650,0.530
43660.156,-0.620,-0.210,0.400
43660.938,-0.350,0.440,0.080
43661.719,0.320,0.660,0.110
43662.500,0.940,0.230,0.530
43663.281,0.720,-0.710,0.700
43664.062,-0.240,-1.170,0.350
43664.844,-0.860,-0.770,0.300
43665.625,-0.800,-0.390,0.180
43666.406,-0.800,-0.260,-0.410
43667.188,-0.790,0.130,-0.570
43667.969,-0.490,0.610,-0.620
43668.750,0.040,1.090,-0.560
43669.531,1.120,0.730,-0.430
43670.312,1.470,-0.390,-0.200
43671.094,0.650,-1.160,0.180
43671.875,-0.050,-0.790,0.700
43672.656,0.150,-0.230,0.880
43673.438,0.060,-0.020,0.680
43674.219,-0.370,0.220,0.550
43675.000,-0.760,0.480,0.290
43675.781,-0.230,0.610,-0.600
43676.562,0.120,0.060,-1.020
43677.344,0.030,-0.420,-0.700
43678.125,-0.640,-0.210,-0.440
43678.906,-0.740,0.410,-0.330
43679.688,0.310,0.530,0.010
43680.469,0.740,0.210,0.370
43681.250,0.500,-0.050,0.040
43682.031,-0.210,0.180,-0.010
43682.812,-0.410,0.310,0.100
43683.594,-0.240,0.410,0.160
43684.375,0.630,0.210,-0.190
43685.156,0.590,-0.220,-0.380
43685.938,0.300,-0.430,-0.410
43686.719,0.210,-0.650,-0.090
43687.500,-0.030,-0.730,0.610
43688.281,-0.250,-0.450,0.690
43689.062,-0.030,-0.020,0.120
43689.844,-0.220,0.120,-0.110
43690.625,-0.170,0.190,0.290
43691.406,-0.300,-0.120,0.140
43692.188,-1.340,0.190,-0.070
43692.969,-1.250,1.150,-0.050
43693.750,-0.180,1.520,-0.140
43694.531,0.800,0.820,-0.180
43695.312,0.800,-0.020,0.030
43696.094,1.370,-0.880,-0.190
43696.875,1.270,-1.620,-0.170
43697.656,0.400,-1.800,0.720
43698.438,-0.130,-1.190,1.030
43699.219,-0.210,-0.390,0.340
43700.000,-0.640,0.100,-0.290
43700.781,-0.600,0.590,-0.380
43701.562,-0.700,0.710,-0.510
43702.344,-0.730,1.200,-0.540
43703.125,-0.250,1.350,-0.140
43703.906,-0.360,1.300,0.190
43704.688,0.640,1.090,0.160
